sector,lat,lng,count,country,region_code,local_authority_code
CW6 6,66.67067,-1.898541,52,England,E12000002,E06000050
CW6 9,53.14384,-2.647493,387,England,E12000002,E06000050
CW7 1,53.184011,-2.534885,287,England,E12000002,E06000050
CW7 2,53.194858,-2.541663,369,England,E12000002,E06000050
CW7 3,53.195754,-2.50446,327,England,E12000002,E06000050
CW7 4,53.175175,-2.533549,103,England,E12000002,E06000050
CW7 9,53.193766,-2.521901,182,England,E12000002,E06000050
CW8 1,53.250321,-2.530762,320,England,E12000002,E06000050
CW8 2,53.239528,-2.596313,395,England,E12000002,E06000050
CW8 3,53.261576,-2.568282,223,England,E12000002,E06000050
CW8 4,53.266744,-2.540355,392,England,E12000002,E06000050
CW9 5,53.259504,-2.510771,301,England,E12000002,E06000050
CW9 6,53.288493,-2.508319,271,England,E12000002,E06000050
CW9 7,53.258123,-2.481976,380,England,E12000002,E06000050
CW9 8,53.240777,-2.513563,395,England,E12000002,E06000050
CW9 9,58.544834,-2.225105,345,England,E12000002,E06000050
CW98 1,53.088199,-2.431112,2,England,E12000002,E06000049
DA1 1,51.441202,0.222778,371,England,E12000008,E07000107
DA1 2,51.442322,0.209187,334,England,E12000008,E07000107
DA1 3,51.446133,0.192597,217,England,E12000008,E07000107
DA1 4,51.453928,0.186302,317,England,E12000007,E09000004
DA1 5,51.454759,0.225115,368,England,E12000008,E07000107
DA1 9,51.44478,0.210402,385,England,E12000008,E07000107
DA10 0,51.444941,0.305195,178,England,E12000008,E07000107
DA10 1,51.436645,0.302932,134,England,E12000008,E07000107
DA10 9,52.380205,0.265698,52,England,E12000008,E07000107
DA11 0,51.440113,0.363935,250,England,E12000008,E07000109
DA11 7,51.426701,0.360522,246,England,E12000008,E07000109
DA11 8,51.430344,0.343834,284,England,E12000008,E07000109
DA11 9,51.443994,0.340508,284,England,E12000008,E07000109
DA12 1,51.437162,0.37412,221,England,E12000008,E07000109
DA12 2,51.439436,0.384157,292,England,E12000008,E07000109
DA12 3,51.408119,0.416513,120,England,E12000008,E07000109
DA12 4,51.425048,0.393881,266,England,E12000008,E07000109
DA12 5,51.422865,0.378424,292,England,E12000008,E07000109
DA12 9,51.441056,0.373005,297,England,E12000008,E07000109
DA13 0,51.370401,0.361761,307,England,E12000008,E07000109
DA13 9,51.410759,0.341933,196,England,E12000008,E07000109
DA14 4,51.430565,0.111923,271,England,E12000007,E09000004
DA14 5,51.41969,0.123459,188,England,E12000007,E09000004
DA14 6,51.425362,0.100597,281,England,E12000007,E09000004
DA15 0,51.43589,0.101236,151,England,E12000007,E09000004
DA15 7,51.432451,0.096916,209,England,E12000007,E09000004
DA15 8,51.444105,0.094016,309,England,E12000007,E09000004
DA15 9,51.443809,0.107556,192,England,E12000007,E09000004
DA16 1,51.467064,0.119185,257,England,E12000007,E09000004
DA16 2,51.459698,0.103291,250,England,E12000007,E09000004
DA16 3,51.466689,0.104109,240,England,E12000007,E09000004
DA17 5,51.486178,0.143801,263,England,E12000007,E09000004
DA17 6,51.489751,0.155484,205,England,E12000007,E09000004
DA17 9,52.60052,0.168959,43,England,E12000007,E09000004
DA18 4,51.491462,0.14578,101,England,E12000007,E09000004
DA2 6,51.442971,0.243478,300,England,E12000008,E07000107
DA2 7,51.426065,0.209447,286,England,E12000008,E07000107
DA2 8,51.424123,0.277287,72,England,E12000008,E07000107
DA3 7,51.394621,0.312707,228,England,E12000008,E07000107
DA3 8,51.376379,0.301354,245,England,E12000008,E07000111
DA3 9,52.139273,0.298346,65,England,E12000008,E07000107
DA4 0,51.379789,0.215583,136,England,E12000008,E07000111
DA4 4,51.402236,0.238455,1,England,E12000008,E07000107
DA4 9,51.403259,0.243279,169,England,E12000008,E07000111
DA5 1,51.445009,0.143552,243,England,E12000007,E09000004
DA5 2,51.433278,0.16536,140,England,E12000008,E07000107
DA5 3,51.440974,0.13243,201,England,E12000007,E09000004
DA5 9,53.792661,0.166569,62,England,E12000007,E09000004
DA6 7,51.455873,0.145339,226,England,E12000007,E09000004
DA6 8,51.456311,0.132048,193,England,E12000007,E09000004
DA7 4,51.463501,0.135978,300,England,E12000007,E09000004
DA7 5,51.472022,0.138478,246,England,E12000007,E09000004
DA7 6,51.462465,0.16135,268,England,E12000007,E09000004
DA7 9,51.462401,0.136356,251,England,E12000007,E09000004
DA8 1,51.479943,0.170134,345,England,E12000007,E09000004
DA8 2,51.473136,0.190391,255,England,E12000007,E09000004
DA8 3,51.473802,0.173737,249,England,E12000007,E09000004
DA8 9,52.21166,0.192763,132,England,E12000007,E09000004
DA9 9,51.447811,0.279625,394,England,E12000008,E07000107
DD1 1,56.46144,-2.974792,253,Scotland,S99999999,S12000042
DD1 2,56.464755,-2.967808,152,Scotland,S99999999,S12000042
DD1 3,56.461937,-2.962682,185,Scotland,S99999999,S12000042
DD1 4,56.45717,-2.97986,179,Scotland,S99999999,S12000042
DD1 5,56.460964,-2.987111,207,Scotland,S99999999,S12000042
DD1 9,56.463742,-2.984575,329,Scotland,S99999999,S12000042
DD10 0,56.81164,-2.335103,245,Scotland,S99999999,S12000034
DD10 1,59.595352,-2.305893,15,Scotland,S99999999,S12000041
DD10 8,56.712476,-2.465367,275,Scotland,S99999999,S12000041
DD10 9,56.721874,-2.479885,264,Scotland,S99999999,S12000041
DD11 1,56.560667,-2.583319,274,Scotland,S99999999,S12000041
DD11 2,56.559286,-2.625666,188,Scotland,S99999999,S12000041
DD11 3,56.567369,-2.610322,166,Scotland,S99999999,S12000041
DD11 4,56.596089,-2.611698,245,Scotland,S99999999,S12000041
DD11 5,56.576937,-2.564915,200,Scotland,S99999999,S12000041
DD11 9,60.631244,-2.338499,32,Scotland,S99999999,S12000041
DD2 1,56.459205,-3.010732,351,Scotland,S99999999,S12000042
DD2 2,56.468486,-3.010135,270,Scotland,S99999999,S12000042
DD2 3,56.47969,-3.011243,377,Scotland,S99999999,S12000042
DD2 4,56.471146,-3.037216,310,Scotland,S99999999,S12000042
DD2 5,56.475006,-3.078637,302,Scotland,S99999999,S12000048
DD2 9,61.24296,-2.6826,64,Scotland,S99999999,S12000042
DD3 0,56.495956,-2.995254,265,Scotland,S99999999,S12000042
DD3 6,56.469833,-2.987069,283,Scotland,S99999999,S12000042
DD3 7,56.472129,-2.9705,264,Scotland,S99999999,S12000042
DD3 8,56.480437,-2.987354,244,Scotland,S99999999,S12000042
DD3 9,56.49266,-3.007422,262,Scotland,S99999999,S12000042
DD4 0,56.495092,-2.921544,319,Scotland,S99999999,S12000042
DD4 6,56.469269,-2.955398,247,Scotland,S99999999,S12000042
DD4 7,56.473969,-2.935416,301,Scotland,S99999999,S12000042
DD4 8,56.480046,-2.924205,323,Scotland,S99999999,S12000042
DD4 9,56.489067,-2.946985,280,Scotland,S99999999,S12000042
DD5 1,56.471131,-2.894499,206,Scotland,S99999999,S12000042
DD5 2,56.471437,-2.864627,261,Scotland,S99999999,S12000042
DD5 3,56.487878,-2.867279,359,Scotland,S99999999,S12000042
DD5 4,56.482925,-2.832992,295,Scotland,S99999999,S12000041
DD5 9,64.975311,-2.323957,41,Scotland,S99999999,S12000042
DD6 8,56.429376,-2.962969,219,Scotland,S99999999,S12000047
DD6 9,56.446135,-2.881429,162,Scotland,S99999999,S12000047
DD7 6,56.506783,-2.705812,166,Scotland,S99999999,S12000041
DD7 7,56.5,-2.730205,261,Scotland,S99999999,S12000041
DD7 9,82.600513,-1.08478,5,Scotland,S99999999,
DD8 0,56.643682,-2.890436,58,Scotland,S99999999,S12000041
DD8 1,56.630344,-2.928267,307,Scotland,S99999999,S12000041
DD8 2,56.635074,-2.83051,323,Scotland,S99999999,S12000041
DD8 3,56.669865,-2.878525,313,Scotland,S99999999,S12000041
DD8 4,56.692066,-3.01065,223,Scotland,S99999999,S12000041
DD8 5,56.667883,-3.038558,197,Scotland,S99999999,S12000041
DD8 9,56.673866,-3.004347,9,Scotland,S99999999,S12000041
DD9 6,56.728043,-2.670132,238,Scotland,S99999999,S12000041
DD9 7,56.767317,-2.663559,252,Scotland,S99999999,S12000041
DD9 9,56.733602,-2.659061,12,Scotland,S99999999,S12000041
DE1 0,52.91505,-1.466098,397,England,E12000004,E06000015
DE1 1,52.920134,-1.480771,379,England,E12000004,E06000015
DE1 2,52.917969,-1.470717,319,England,E12000004,E06000015
DE1 3,52.926701,-1.478997,326,England,E12000004,E06000015
DE1 5,53.14612,-1.337629,1,England,E12000004,E07000033
DE1 9,52.915111,-1.467425,377,England,E12000004,E06000015
DE11 0,52.781247,-1.568119,387,England,E12000004,E07000039
DE11 1,52.774549,-1.55807,179,England,E12000004,E07000039
DE11 7,52.775342,-1.533385,258,England,E12000004,E07000039
DE11 8,52.766522,-1.540393,190,England,E12000004,E07000039
DE11 9,52.764392,-1.57,338,England,E12000004,E07000039
DE12 6,52.743422,-1.55716,228,England,E12000004,E07000039
DE12 7,52.712323,-1.521484,289,England,E12000004,E07000134
DE12 8,52.73115,-1.615971,135,England,E12000004,E07000039
DE13 0,52.826642,-1.637724,388,England,E12000005,E07000193
DE13 7,52.746085,-1.754615,136,England,E12000005,E07000194
DE13 8,52.782136,-1.737371,281,England,E12000005,E07000193
DE13 9,52.830568,-1.678963,349,England,E12000005,E07000193
DE14 1,52.809252,-1.629971,307,England,E12000005,E07000193
DE14 2,52.811144,-1.645024,318,England,E12000005,E07000193
DE14 3,52.796885,-1.646827,390,England,E12000005,E07000193
DE14 9,52.813897,-1.633008,310,England,E12000005,E07000193
DE15 0,52.808645,-1.597502,263,England,E12000005,E07000193
DE15 9,52.79049,-1.621963,354,England,E12000005,E07000193
DE2 0,52.890443,-1.425583,300,England,E12000004,E06000015
DE2 2,52.944137,-1.432081,185,England,E12000004,E06000015
DE2 3,52.873813,-1.49664,109,England,E12000004,E07000039
DE2 4,52.938616,-1.446348,263,England,E12000004,E06000015
DE2 5,52.975779,-1.45668,62,England,E12000004,E07000036
DE2 6,52.926269,-1.440934,363,England,E12000004,E06000015
DE2 7,52.919055,-1.403371,278,England,E12000004,E06000015
DE2 8,52.89866,-1.449984,338,England,E12000004,E06000015
DE2 9,52.883652,-1.463281,225,England,E12000004,E06000015
DE21 2,52.941823,-1.434282,297,England,E12000004,E06000015
DE21 4,52.937511,-1.448586,332,England,E12000004,E06000015
DE21 5,52.963977,-1.456777,99,England,E12000004,E07000036
DE21 6,52.925593,-1.441851,384,England,E12000004,E06000015
DE21 7,52.917919,-1.40883,340,England,E12000004,E06000015
DE22 1,52.936118,-1.483156,195,England,E12000004,E06000015
DE22 2,52.94795,-1.491574,360,England,E12000004,E06000015
DE22 3,52.919157,-1.496115,389,England,E12000004,E06000015
DE22 4,52.92655,-1.522446,229,England,E12000004,E06000015
DE22 5,52.964883,-1.51263,32,England,E12000004,E07000032
DE23 1,52.893357,-1.497886,175,England,E12000004,E06000015
DE23 2,52.888546,-1.50723,62,England,E12000004,E06000015
DE23 3,52.894101,-1.521891,173,England,E12000004,E06000015
DE23 4,52.898375,-1.528876,79,England,E12000004,E06000015
DE23 6,52.90789,-1.492413,378,England,E12000004,E06000015
DE23 7,52.894031,-1.510758,386,England,E12000004,E06000015
DE23 8,52.904141,-1.47663,321,England,E12000004,E06000015
DE24 0,52.891275,-1.426808,335,England,E12000004,E06000015
DE24 1,52.907414,-1.445344,15,England,E12000004,E06000015
DE24 3,52.875191,-1.49809,183,England,E12000004,E07000039
DE24 5,52.883238,-1.415079,66,England,E12000004,E07000039
DE24 8,52.900694,-1.450634,387,England,E12000004,E06000015
DE24 9,52.884448,-1.467032,294,England,E12000004,E06000015
DE3 0,52.909212,-1.551089,258,England,E12000004,E06000015
DE3 1,52.938463,-1.485045,139,England,E12000004,E06000015
DE3 2,52.950008,-1.491821,295,England,E12000004,E06000015
DE3 3,52.919572,-1.496073,318,England,E12000004,E06000015
DE3 4,52.927288,-1.522836,173,England,E12000004,E06000015
DE3 5,52.909465,-1.539382,354,England,E12000004,E06000015
DE3 6,52.907421,-1.493823,326,England,E12000004,E06000015
DE3 7,52.894214,-1.507768,288,England,E12000004,E06000015
DE3 8,52.903882,-1.476777,308,England,E12000004,E06000015
DE3 9,52.911187,-1.533804,212,England,E12000004,E06000015
DE4 1,53.214467,-1.677614,285,England,E12000004,E07000035
DE4 2,53.157757,-1.602389,305,England,E12000004,E07000035
DE4 3,53.137299,-1.556677,374,England,E12000004,E07000035
DE4 4,53.086835,-1.588177,251,England,E12000004,E07000035
DE4 5,53.11375,-1.513263,270,England,E12000004,E07000032
DE4 9,53.139034,-1.554304,120,England,E12000004,E07000035
DE45 1,53.214127,-1.677914,369,England,E12000004,E07000035
DE45 9,55.965843,-1.576087,34,England,E12000004,E07000035
DE5 0,53.011123,-1.451606,180,England,E12000004,E07000032
DE5 1,53.025015,-1.476092,283,England,E12000004,E07000032
DE5 2,53.047315,-1.482959,195,England,E12000004,E07000032
DE5 3,53.050111,-1.405388,379,England,E12000004,E07000032
DE5 4,53.05036,-1.407936,88,England,E12000004,E07000032
DE5 5,53.141997,-1.343182,64,England,E12000004,E07000033
DE5 6,53.129802,-1.411763,161,England,E12000004,E07000038
DE5 7,53.096178,-1.389673,225,England,E12000004,E07000032
DE5 8,53.02754,-1.413017,103,England,E12000004,E07000032
DE5 9,53.042835,-1.382045,102,England,E12000004,E07000032
DE55 1,53.077867,-1.388097,174,England,E12000004,E07000032
DE55 2,53.103817,-1.338961,174,England,E12000004,E07000033
DE55 3,53.095476,-1.344066,97,England,E12000004,E07000033
DE55 4,53.077407,-1.3662,274,England,E12000004,E07000032
DE55 5,53.127715,-1.346867,216,England,E12000004,E07000033
DE55 6,53.129205,-1.410516,217,England,E12000004,E07000038
DE55 7,53.095121,-1.388986,300,England,E12000004,E07000032
DE55 9,53.508032,-1.359882,111,England,E12000004,E07000032
DE56 0,53.014221,-1.456473,285,England,E12000004,E07000032
DE56 1,53.024008,-1.476566,393,England,E12000004,E07000032
DE56 2,53.044089,-1.487969,285,England,E12000004,E07000032
DE56 4,52.991527,-1.491969,159,England,E12000004,E07000032
DE56 9,53.405653,-1.473133,121,England,E12000004,E07000032
DE6 1,53.021596,-1.71926,367,England,E12000004,E07000035
DE6 2,53.008765,-1.777987,185,England,E12000004,E07000035
DE6 3,52.996135,-1.63911,163,England,E12000004,E07000035
DE6 4,52.978266,-1.522342,195,England,E12000004,E07000032
DE6 5,52.897124,-1.722287,273,England,E12000004,E07000039
DE6 6,52.860619,-1.568101,222,England,E12000004,E07000039
DE6 9,54.388518,-1.661646,68,England,E12000004,E07000035
DE65 5,52.873507,-1.65847,307,England,E12000004,E07000039
DE65 6,52.860595,-1.573746,310,England,E12000004,E07000039
DE65 9,53.446931,-1.662697,81,England,E12000004,E07000039
DE7 0,52.974578,-1.316327,150,England,E12000004,E07000036
DE7 1,52.841694,-1.435811,288,England,E12000004,E07000039
DE7 2,52.843711,-1.332624,327,England,E12000004,E07000134
DE7 3,52.903207,-1.351121,304,England,E12000004,E07000036
DE7 4,52.957083,-1.314258,299,England,E12000004,E07000036
DE7 5,52.969411,-1.304849,320,England,E12000004,E07000036
DE7 6,52.980149,-1.376015,251,England,E12000004,E07000036
DE7 7,53.013365,-1.355907,308,England,E12000004,E07000032
DE7 8,52.983862,-1.311212,396,England,E12000004,E07000036
DE7 9,52.982435,-1.323591,65,England,E12000004,E07000036
DE72 2,52.86516,-1.382083,132,England,E12000004,E07000039
DE72 3,52.903839,-1.361623,384,England,E12000004,E07000036
DE73 1,52.849438,-1.43792,393,England,E12000004,E06000015
DE73 5,52.870487,-1.445864,112,England,E12000004,E06000015
DE73 6,52.872308,-1.433184,170,England,E12000004,E06000015
DE73 7,52.838372,-1.473796,85,England,E12000004,E07000039
DE73 8,52.825609,-1.423443,199,England,E12000004,E07000039
DE74 0,52.843574,-1.357158,9,England,E12000004,E07000134
DE74 2,52.846576,-1.33847,393,England,E12000004,E07000134
DE75 7,53.01281,-1.354116,389,England,E12000004,E07000032
DE75 9,52.99694,-1.33565,25,England,E12000004,E07000032
DE99 1,99.999999,0.0,3,England,,
DE99 3,52.915158,-1.464136,6,England,E12000004,E06000015
DG1 1,55.089612,-3.600932,296,Scotland,S99999999,S12000006
DG1 2,55.067557,-3.607016,213,Scotland,S99999999,S12000006
DG1 3,55.089007,-3.577033,332,Scotland,S99999999,S12000006
DG1 4,55.05097,-3.562242,371,Scotland,S99999999,S12000006
DG1 9,55.069748,-3.608108,111,Scotland,S99999999,S12000006
DG10 0,93.619096,-0.492016,7,Scotland,S99999999,
DG10 9,55.321334,-3.439413,249,Scotland,S99999999,S12000006
DG11 1,55.126121,-3.419666,284,Scotland,S99999999,S12000006
DG11 2,55.137739,-3.339537,261,Scotland,S99999999,S12000006
DG11 3,55.062295,-3.214335,174,Scotland,S99999999,S12000006
DG11 9,61.53161,-2.876215,7,Scotland,S99999999,S12000006
DG12 5,54.994339,-3.277434,217,Scotland,S99999999,S12000006
DG12 6,54.986383,-3.231339,308,Scotland,S99999999,S12000006
DG12 9,54.983865,-3.26274,4,Scotland,S99999999,S12000006
DG13 0,55.174572,-3.032309,161,Scotland,S99999999,S12000006
DG14 0,55.080155,-2.987626,84,Scotland,S99999999,S12000006
DG16 5,54.996894,-3.068617,160,Scotland,S99999999,S12000006
DG2 0,55.104315,-3.667891,292,Scotland,S99999999,S12000006
DG2 7,55.062814,-3.616604,209,Scotland,S99999999,S12000006
DG2 8,55.005468,-3.686566,226,Scotland,S99999999,S12000006
DG2 9,55.075914,-3.651128,252,Scotland,S99999999,S12000006
DG3 4,55.227535,-3.855556,131,Scotland,S99999999,S12000006
DG3 5,55.244215,-3.754072,165,Scotland,S99999999,S12000006
DG3 9,55.241891,-3.765856,7,Scotland,S99999999,S12000006
DG4 6,55.375216,-3.954904,204,Scotland,S99999999,S12000006
DG5 4,54.921552,-3.812974,236,Scotland,S99999999,S12000006
DG6 4,54.837164,-4.055481,294,Scotland,S99999999,S12000006
DG6 9,99.999999,0.0,3,Scotland,S99999999,
DG7 1,54.921805,-3.919143,268,Scotland,S99999999,S12000006
DG7 2,54.909186,-4.127916,181,Scotland,S99999999,S12000006
DG7 3,55.045993,-4.01928,286,Scotland,S99999999,S12000006
DG7 9,57.757258,-3.684007,16,Scotland,S99999999,S12000006
DG8 0,54.905548,-4.728532,171,Scotland,S99999999,S12000006
DG8 1,59.048834,-4.082976,11,Scotland,S99999999,S12000006
DG8 6,54.965947,-4.495795,257,Scotland,S99999999,S12000006
DG8 7,54.915466,-4.387873,102,Scotland,S99999999,S12000006
DG8 8,54.748985,-4.412066,179,Scotland,S99999999,S12000006
DG8 9,54.825367,-4.511566,220,Scotland,S99999999,S12000006
DG9 0,54.925235,-5.07456,198,Scotland,S99999999,S12000006
DG9 1,54.903601,-5.023632,5,Scotland,S99999999,S12000006
DG9 7,54.900494,-5.026932,282,Scotland,S99999999,S12000006
DG9 8,54.889558,-5.020036,242,Scotland,S99999999,S12000006
DG9 9,54.780847,-4.966316,187,Scotland,S99999999,S12000006
DH1 1,54.783301,-1.551734,341,England,E12000001,E06000047
DH1 2,54.774868,-1.53787,348,England,E12000001,E06000047
DH1 3,54.770057,-1.575799,310,England,E12000001,E06000047
DH1 4,54.777147,-1.586419,319,England,E12000001,E06000047
DH1 5,54.796599,-1.579578,392,England,E12000001,E06000047
DH1 9,54.925304,-1.535401,337,England,E12000001,E06000047
DH2 1,54.876819,-1.60417,306,England,E12000001,E06000047
DH2 2,54.858527,-1.595394,296,England,E12000001,E06000047
